ACR_GROUPID,ICDCODE,DESCRIPTION,EFF_DATE,ACTIVE
CR0089,H71,CHOLESTEATOMA OF MIDDLE EAR; CHOLESTEATOMA TYMPANI; PERFORATION OF TYMPANIC MEMBRANE;  PERSISTENT POST-TRAUMATIC PERFORATION OF EAR DRUM; POSTINFLAMMATORY  PERFORATION OF EAR DRUM,1/1/2014,T
CR0089,H73.9,"DISORDER OF TYMPANIC MEMBRANE, UNSPECIFIED",1/1/2014,T
CR0089,H74.8,OTHER SPECIFIED DISORDERS OF MIDDLE EAR AND MASTOID,1/1/2014,T
CR0089,H74.9,"DISORDER OF MIDDLE EAR AND MASTOID, UNSPECIFIED",1/1/2014,T
CR0089,H70.0,ACUTE MASTOIDITIS; ABSCESS OF MASTOID; EMPYEMA OF MASTOID,1/1/2014,T
CR0089,H73.0,ACUTE MYRINGITIS; ACUTE TYMPANITIS; BULLOUS MYRINGITIS,1/1/2014,T
CR0089,H70.2,PETROSITIS; ACUTE INFLAMMATION OF PETROUS BONE; CHRONIC INFLAMMATION OF PETROUS BONE,1/1/2014,T
CR0089,H73.8,OTHER SPECIFIED DISORDERS OF TYMPANIC MEMBRANE,1/1/2014,T
CR0090,K13.7,OTHER AND UNSPECIFIED LESIONS OF ORAL MUCOSA; FOCAL ORAL MUCINOSIS,1/1/2014,T
CR0090,K11.4,FISTULA OF SALIVARY GLAND,1/1/2014,T
CR0090,K11.9,"DISEASE OF SALIVARY GLAND, UNSPECIFIED; SIALOADENOPATHY NOS",1/1/2014,T
CR0090,K10.8,OTHER SPECIFIED DISEASES OF JAWS; CHERUBISM OF JAW; EXOSTOSIS OF JAW; FIBROUS DYSPLASIA OF JAW; UNILATERAL CONDYLAR HYPERPLASIA; UNILATERAL CONDYLAR HYPOPLASIA,1/1/2014,T
CR0090,K09.0,DEVELOPMENTAL ODONTOGENIC CYSTS; DENTIGEROUS CYST; ERUPTION CYST; FOLLICULAR CYST; GINGIVAL CYST; LATERAL PERIODONTAL CYST; PRIMORDIAL CYST; KERATOCYST,1/1/2014,T
CR0090,K09.1,DEVELOPMENTAL (NONODONTOGENIC) CYSTS OF ORAL REGION; CYST OF GLOBULOMAXILLARY; CYST OF INCISIVE CANAL; CYST OF MEDIAN PALATAL; CYST OF NASOPALATINE; CYST OF PALATINE PAPILLA,1/1/2014,T
CR0090,K09.2,OTHER CYSTS OF JAW; CYST OF JAW NOS; ANEURYSMAL CYST OF JAW; HAEMORRHAGIC CYST OF JAW; TRAUMATIC CYST OF JAW,1/1/2014,T
CR0090,K09.8,"OTHER CYSTS OF ORAL REGION, NOT ELSEWHERE CLASSIFIED; DERMOID CYST OF MOUTH; EPIDERMOID CYST OF MOUTH; LYMPHOEPITHELIAL CYST OF MOUTH; EPSTEIN'S PEARL; NASOALVEOLAR CYST; NASOLABIAL CYST",1/1/2014,T
CR0090,K09.9,"CYST OF ORAL REGION, UNSPECIFIED",1/1/2014,T
CR0090,K11.5,SIALOLITHIASIS; CALCULUS OF SALIVARY GLAND OR DUCT; STONE OF SALIVARY GLAND OR DUCT,1/1/2014,T
CR0090,K11.8,OTHER DISEASES OF SALIVARY GLANDS; BENIGN LYMPHOEPITHELIAL LESION OF SALIVARY GLAND; MIKULICZ' DISEASE; NECROTIZING SIALOMETAPLASIA; SIALECTASIA; STENOSIS OF SALIVARY DUCT; STRICTURE OF SALIVARY DUCT,1/1/2014,T
CR0090,K11.3,ABSCESS OF SALIVARY GLAND,1/1/2014,T
CR0090,K13.4,GRANULOMA AND GRANULOMA-LIKE LESIONS OF ORAL MUCOSA; EOSINOPHILIC GRANULOMA OF ORAL MUCOSA; GRANULOMA PYOGENICUM OF ORAL MUCOSA; VERRUCOUS XANTHOMA OF ORAL MUCOSA,1/1/2014,T
CR0090,K11.6,MUCOCELE OF SALIVARY GLAND; MUCOUS EXTRAVASATION CYST OF SALIVARY GLAND; MUCOUS RETENTION CYST OF SALIVARY GLAND; RANULA,1/1/2014,T
CR0090,K11.2,SIALOADENITIS,1/1/2014,T
CR0090,K12.2,CELLULITIS AND ABSCESS OF MOUTH; CELLULITIS OF FLOOR OF MOUTH; SUBMANDIBULAR ABSCESS,1/1/2014,T
CR0090,K10.3,ALVEOLITIS OF JAWS; ALVEOLAR OSTEITIS; DRY SOCKET,1/1/2014,T
CR0090,K10.2,INFLAMMATORY CONDITIONS OF JAWS; ACUTE OSTEITIS OF JAW; CHRONIC OSTEITIS OF JAW; SUPPARATIVE OSTEITIS OF JAW; ACUTE NEONATAL OSTEOMYELITIS OF JAW; CHRONIC NEONATAL OSTEOMYELITIS OF JAW; SUPPARATIVE NEONATAL OSTEOMYELITIS OF JAW; ACUTE OSTEORADIONECROSIS O,1/1/2014,T
CR0090,K10.1,"GIANT CELL GRANULOMA, CENTRAL; GIANT CELL GRANULOMA NOS",1/1/2014,T
CR0090,K10.0,DEVELOPMENTAL DISORDERS OF JAWS; LATENT BONE CYST OF JAW; STAFNE'S CYST; TORUS MANDIBULARIS; TORUS PALATINUS,1/1/2014,T
CR0091,K31.7,POLYP OF STOMACH AND DUODENUM,1/1/2014,T
CR0091,K31.8,OTHER SPECIFIED DISEASES OF STOMACH AND DUODENUM; ACHLORHYDRIA; GASTROPTOSIS; HOURGLASS CONTRACTION OF STOMACH,1/1/2014,T
CR0091,K31.2,HOURGLASS STRICTURE AND STENOSIS OF STOMACH,1/1/2014,T
CR0091,K31.1,ADULT HYPERTROPHIC PYLORIC STENOSIS; PYLORIC STENOSIS NOS,1/1/2014,T
CR0091,K31.3,"PYLOROSPASM, NOT ELSEWHERE CLASSIFIED",1/1/2014,T
CR0091,K31.5,OBSTRUCTION OF DUODENUM; CONSTRICTION OF DUODENUM; STENOSIS OF DUODENUM; STRICTURE OF DUODENUM; CHRONIC DUODENAL ILEUS,1/1/2014,T
CR0091,K31.6,FISTULA OF STOMACH AND DUODENUM; GASTROCOLIC FISTULA; GASTROJEJUNOCOLIC FISTULA,1/1/2014,T
CR0091,K31.4,GASTRIC DIVERTICULUM,1/1/2014,T
CR0092,K74.4,SECONDARY BILIARY CIRRHOSIS,1/1/2014,T
CR0092,K82.8,OTHER SPECIFIED DISEASES OF GALLBLADDER; ADHESIONS OF CYSTIC DUCT OR GALLBLADDER; ATROPHY OF CYSTIC DUCT OR GALLBLADDER; CYST OF CYSTIC DUCT OR GALLBLADDER; DYSKINESIA OF CYSTIC DUCT OR GALLBLADDER; HYPERTROPHY OF CYSTIC DUCT OR GALLBLADDER; NONFUNCTIONIN,1/1/2014,T
CR0092,K83.5,BILIARY CYST,1/1/2014,T
CR0092,K83.4,SPASM OF SPHINCTER OF ODDI,1/1/2014,T
CR0092,K83.3,FISTULA OF BILE DUCT; CHOLEDOCHODUODENAL FISTULA,1/1/2014,T
CR0092,K83.1,OBSTRUCTION OF BILE DUCT; OCCLUSION OF BILE DUCT WITHOUT CALCULUS; STENOSIS OF BILE DUCT WITHOUT CALCULUS; STRICTURE OF BILE DUCT WITHOUT CALCULUS,1/1/2014,T
CR0092,K83.0,CHOLANGITIS; CHOLANGITIS NOS; ASCENDING CHOLANGITIS; PRIMARY CHOLANGITIS; RECURRENT CHOLANGITIS; SCLEROSING CHOLANGITIS; SECONDARY CHOLANGITIS; STENOSING CHOLANGITIS; SUPPURATIVE CHOLANGITIS,1/1/2014,T
CR0092,K82.3,FISTULA OF GALLBLADDER; CHOLECYSTOCOLIC FISTULA; CHOLECYSTODUODENAL FISTULA,1/1/2014,T
CR0092,K82.2,PERFORATION OF GALLBLADDER; RUPTURE OF CYSTIC DUCT OR GALLBLADDER,1/1/2014,T
CR0092,K82.1,HYDROPS OF GALLBLADDER; MUCOCELE OF GALLBLADDER,1/1/2014,T
CR0092,K82.0,OBSTRUCTION OF GALLBLADDER; OCCLUSION OF CYSTIC DUCT OF GALLBLADDER WITHOUT CALCULUS; STENOSIS OF CYSTIC DUCT OR GALLBLADDER WITHOUT CALCULUS; STRICTURE OF CYSTIC DUCT OR GALLBLADDER WITHOUT CALCULUS,1/1/2014,T
CR0092,K80.8,OTHER CHOLELITHIASIS,1/1/2014,T
CR0092,K80.5,CALCULUS OF BILE DUCT WITHOUT CHOLANGITIS OR CHOLECYSTITIS; CHOLEDOCHOLITHIASIS UNSPECIFIED OR WITHOUT CHOLANGITIS OR CHOLECYSTITIS; IMPACTED GALLSTONE OF BILE DUCT NOS UNSPECIFIED OR WITHOUT CHOLANGITIS OR CHOLECYSTITIS; IMPACTED GALLSTONE OF COMMON DUCT,1/1/2014,T
CR0092,K80.2,CALCULUS OF GALLBLADDER WITHOUT CHOLECYSTITIS; CHOLECYSTOLITHIASIS UNSPECIFIED OR WITHOUT CHOLECYSTITIS; CHOLELITHIASIS UNSPECIFIED OR WITHOUT CHOLECYSTITIS; RECURRENT COLIC OF GALLBLADDER UNSPECIFIED OR WITHOUT CHOLECYSTITIS; IMPACTED GALLSTONE OF CYSTIC,1/1/2014,T
CR0092,K74.5,"BILIARY CIRRHOSIS, UNSPECIFIED",1/1/2014,T
CR0092,K82.4,CHOLESTEROLOSIS OF GALLBLADDER; STRAWBERRY GALLBLADDER,1/1/2014,T
CR0092,K83.8,OTHER SPECIFIED DISEASES OF BILIARY TRACT; ADHESIONS OF BILE DUCT; ATROPHY OF BILE DUCT; HYPERTROPHY OF BILE DUCT; ULCER OF BILE DUCT,1/1/2014,T
CR0093,K85,ACUTE PANCREATITIS; ABSCESS OF PANCREAS; ACUTE NECROSIS OF PANCREAS; INFECTIVE NECROSIS OF PANCREAS; PANCREATITIS NOS; ACUTE RECURRENT PANCREATITIS; HAEMORRHAGIC PANCREATITIS; SUBACUTE PANCREATITIS; SUPPARATIVE PANCREATITIS,1/1/2014,T
CR0093,K86.0,ALCOHOL-INDUCED CHRONIC PANCREATITIS,1/1/2014,T
CR0093,K85.8,OTHER ACUTE PANCREATITIS,1/1/2014,T
CR0093,K86.8,OTHER SPECIFIED DISEASES OF PANCREAS; ATROPHY OF PANCREAS; CALCULUS OF PANCREAS; CIRRHOSIS OF PANCREAS; FIBROSIS OF PANCREAS; PANCREATIC INFANTILISM; PANCREATIC NECROSIS NOS; ASEPTIC PANCREATIC NECROSIS; FAT NECROSIS OF PANCREAS,1/1/2014,T
CR0093,K86.3,PSEUDOCYST OF PANCREAS,1/1/2014,T
CR0093,K85.0,IDIOPATHIC ACUTE PANCREATITIS,1/1/2014,T
CR0093,K86.1,OTHER CHRONIC PANCREATITIS; CHRONIC PANCREATITIS NOS; INFECTIOUS CHRONIC PANCREATITIS; RECURRENT CHRONIC PANCREATITIS; RELAPSING CHRONIC PANCREATITIS,1/1/2014,T
CR0093,K85.9,"ACUTE PANCREATITIS, UNSPECIFIED; OTHER DISEASES OF PANCREAS",1/1/2014,T
CR0093,K85.2,ALCOHOL-INDUCED ACUTE PANCREATITIS,1/1/2014,T
CR0093,K85.1,BILIARY ACUTE PANCREATITIS; GALLSTONE PANCREATITIS,1/1/2014,T
CR0093,K86.2,CYST OF PANCREAS,1/1/2014,T
CR0094,I74.5,EMBOLISM AND THROMBOSIS OF ILIAC ARTERY,1/1/2014,T
CR0094,I71.0,DISSECTION OF AORTA [ANYPART]; DISSECTING ANEURYSM OF AORTA (RUPTURED) [ANY PART],1/1/2014,T
CR0094,I87.1,COMPRESSION OF VEIN; STRICTURE OF VEIN; INFERIOR VENA CAVA SYNDROME; SUPERIOR VENA CAVA SYNDROME,1/1/2014,T
CR0094,I85.0,OESOPHAGEAL VARICES WITH BLEEDING,1/1/2014,T
CR0094,I77.8,OTHER SPECIFIED DISORDERS OF ARTERIES AND ARTERIOLES,1/1/2014,T
CR0094,I77.6,"ARTERITIS, UNSPECIFIED; AORTITIS NOS; ENDARTERITIS NOS",1/1/2014,T
CR0094,I77.4,COELIAC ARTERY COMPRESSION SYNDROME,1/1/2014,T
CR0094,I74.9,EMBOLISM AND THROMBOSIS OF UNSPECIFIED ARTERY,1/1/2014,T
CR0094,I74.8,EMBOLISM AND THROMBOSIS OF OTHER ARTERIES,1/1/2014,T
CR0094,I74.3,EMBOLISM AND THROMBOSIS OF ARTERIES OF LOWER EXTREMITIES,1/1/2014,T
CR0094,I74.2,EMBOLISM AND THROMBOSIS OF ARTERIES OF UPPER EXTREMITIES,1/1/2014,T
CR0094,I74.1,EMBOLISM AND THROMBOSIS OF OTHER AND UNSPECIFIED PARTS OF AORTA,1/1/2014,T
CR0094,I74.0,EMBOLISM AND THROMBOSIS OF ABDOMINAL AORTA; AORTIC BIFURCATION SYNDROME; LERICHE'S SYNDROME,1/1/2014,T
CR0094,I71.9,AORTIC ANEURYSM OF UNSPECIFIED SITE WITHOUT MENTION OF RUPTURE; ANEURYSM OF AORTA; DILATATION OF AORTA; HYALINE NECROSIS OF AORTA,1/1/2014,T
CR0094,I28.8,OTHER SPECIFIED DISEASES OF PULMONARY VESSELS; RUPTURE OF PULMONARY VESSEL; STENOSIS OF PULMONARY VESSEL; STRICTURE OF PULMONARY VESSEL,1/1/2014,T
CR0094,I74.4,"EMBOLISM AND THROMBOSIS OF ARTERIES OF EXTREMITIES, UNSPECIFIED; PERIPHERAL ARTERIAL EMBOLISM",1/1/2014,T
CR0095,H30.1,DISSEMINATED CHORIORETINAL INFLAMMATION; DISSEMINATED CHORIORETINITIS; DISSEMINATED CHOROIDITIS; DISSEMINATED RETINITIS;  DISSEMINATED RETINOCHOROIDITIS,1/1/2014,T
CR0095,H31.3,CHOROIDAL HAEMORRHAGE AND RUPTURE; CHOROIDAL HAEMORRHAGE NOS; CHOROIDAL HAEMORRHAGE EXPULSIVE,1/1/2014,T
CR0095,H30.8,OTHER CHORIORETINAL INFLAMMATIONS; HARADA'S DISEASE,1/1/2014,T
CR0096,M85.0,FIBROUS DYSPLASIA (MONOSTOTIC),1/1/2014,T
CR0096,M80.1,POSTOOPHORECTOMY OSTEOPOROSIS WITH PATHOLOGICAL FRACTURE,1/1/2014,T
CR0096,M85.65,OTHER CYST OF BONE PELVIC REGION AND THIGH,1/1/2014,T
CR0096,M83.87,OTHER ADULT OSTEOMALACIA ANKLE AND FOOT,1/1/2014,T
CR0096,M83.89,OTHER ADULT OSTEOMALACIA SITE UNSPECIFIED,1/1/2014,T
CR0096,M89.38,HYPERTROPHY OF BONE OTHER,1/1/2014,T
CR0096,M83.9,"ADULT OSTEOMALACIA, UNSPECIFIED",1/1/2014,T
CR0096,M83.99,"ADULT OSTEOMALACIA, UNSPECIFIED SITE UNSPECIFIED",1/1/2014,T
CR0096,M85.1,SKELETAL FLUOROSIS MULTIPLE SITE,1/1/2014,T
CR0096,M85.2,HYPEROSTOSIS OF SKULL,1/1/2014,T
CR0096,M85.5,ANEURYSMAL BONE CYST,1/1/2014,T
CR0096,M85.55,ANEURYSMAL BONE CYST PELVIC REGION AND THIGH,1/1/2014,T
CR0096,M85.63,OTHER CYST OF BONE FOREARM,1/1/2014,T
CR0096,M81.9,"OSTEOPOROSIS, UNSPECIFIED",1/1/2014,T
CR0096,M85.8,"OTHER SPECIFIED DISORDERS OF BONE DENSITY AND STRUCTURE; HYPEROSTOSIS OF BONES, EXCEPT SKULL",1/1/2014,T
CR0096,M85.88,"OTHER SPECIFIED DISORDERS OF BONE DENSITY AND STRUCTURE; HYPEROSTOSIS OF BONES, EXCEPT SKULL  OTHER",1/1/2014,T
CR0096,M83.4,ALUMINIUM BONE DISEASE,1/1/2014,T
CR0096,M85.6,OTHER CYST OF BONE,1/1/2014,T
CR0096,M81.0,POSTMENOPAUSAL OSTEOPOROSIS,1/1/2014,T
CR0096,M81.98,"OSTEOPOROSIS, UNSPECIFIED OTHER",1/1/2014,T
CR0096,M80.0,POSTMENOPAUSAL OSTEOPOROSIS WITH PATHOLOGICAL FRACTURE,1/1/2014,T
CR0096,M83.2,ADULT OSTEOMALACIA DUE TO MALABSORPTION; POSTSURGICAL MALABSORPTION OSTEOMALACIA IN ADULTS,1/1/2014,T
CR0096,M80.3,POSTSURGICAL MALABSORPTION OSTEOPOROSIS WITH PATHOLOGICAL FRACTURE,1/1/2014,T
CR0096,M81.08,POSTMENOPAUSAL OSTEOPOROSIS OTHER,1/1/2014,T
CR0096,M81.1,POSTOOPHORECTOMY OSTEOPOROSIS,1/1/2014,T
CR0096,M81.4,DRUG-INDUCED OSTEOPOROSIS,1/1/2014,T
CR0096,M81.55,IDIOPATHIC OSTEOPOROSIS PELVIC REGION AND THIGH,1/1/2014,T
CR0096,M81.58,IDIOPATHIC OSTEOPOROSIS OTHER,1/1/2014,T
CR0096,M81.6,LOCALIZED OSTEOPOROSIS [LEQUESNE],1/1/2014,T
CR0096,M81.95,"OSTEOPOROSIS, UNSPECIFIED PELVIC REGION AND THIGH",1/1/2014,T
CR0096,M81.8,OTHER OSTEOPOROSIS; SENILE OSTEOPOROSIS,1/1/2014,T
CR0096,M81.88,OTHER OSTEOPOROSIS; SENILE OSTEOPOROSIS  OTHER,1/1/2014,T
CR0096,M81.89,OTHER OSTEOPOROSIS; SENILE OSTEOPOROSIS  SITE UNSPECIFIED,1/1/2014,T
CR0096,M81.40,DRUG-INDUCED OSTEOPOROSIS MULTIPLE SITE,1/1/2014,T
CR0096,M83.8,OTHER ADULT OSTEOMALACIA,1/1/2014,T
CR0097,E75.2,OTHER SPHINGOLIPIDOSIS;  FABRY(-ANDERSON) DISEASE; GAUCHER  DISEASE; KRABBE DISEASE; NIEMANN-PICK DISEASE; FABER'S SYNDROME; METACHROMATIC LEUKODYSTROPHY; SULFATASE DEFICIENCY,1/1/2014,T
CR0097,E75.4,NEURONAL CEROID LIPOFUSCINOSIS; BATTEN DISEASE; BIELSCHOWSKY-JANSKY DISEASE; KUFS DISEASE; PIELMEYER-VOGT DISEASE,1/1/2014,T
CR0097,E75.5,OTHER LIPID STORAGE DISORDERS; CEREBROTENDINOUS CHOLESTEROSIS [VAN BOGAERT-SCHERER-EPSTEIN]; WOLMAN'S DISEASE,1/1/2014,T
CR0097,E75.6,"LIPID STORAGE DISORDER, UNSPECIFIED",1/1/2014,T
CR0098,N95.0,POSTMENOPAUSAL BLEEDING,1/1/2014,T
CR0099,E27.4,OTHER AND UNSPECIFIED ADRENOCORTICAL INSUFFICIENCY; ADRENAL HAEMORRHAGE;  ADRENAL INFARCTION; ADRENOCORTICAL INSUFFICIENCY NOS; HYPOALDOSTERONISM,1/1/2014,T
CR0099,E27.3,DRUG-INDUCED ADRENOCORTICAL INSUFFICIENCY,1/1/2014,T
CR0099,E26.8,OTHER HYPERALDOSTERONISM; BARTTER'S SYNDROME,1/1/2014,T
CR0099,E27.8,OTHER SPECIFIED DISORDERS OF ADRENAL GLAND; ABNORMALITY OF CORTISOL-BINDING GLOBULIN,1/1/2014,T
CR0099,E26.9,"HYPERALDOSTERONISM, UNSPECIFIED; OTHER DISORDERS OF ADRENAL GLAND",1/1/2014,T
CR0099,E26.0,PRIMARY HYPERALDOSTERONISM; CONN'S SYNDROME;  PRIMARY ALDOSTERONISM DUE TO ADRENAL HYPERPLASIA (BILATERAL),1/1/2014,T
CR0099,E27.2,ADDISONIAN CRISIS; ADRENAL CRISIS; ADRENOCORTICAL CRISIS,1/1/2014,T
CR0099,E27.1,PRIMARY ADRENOCORTICAL INSUFFICIENCY; ADDISON'S DISEASE; AUTOIMMUNE ADRENALITIS,1/1/2014,T
CR0099,E26.1,SECONDARY HYPERALDOSTERONISM,1/1/2014,T
CR0100,E72.5,"DISORDERS OF GLYCINE METABOLISM; HYPERHYDROXYPROLINAEMIA; HYPERPROLINAEMIA (TYPE I) , HYPERPROLINAEMIA TYPE II; NON-KETOTIC HYPERGLYCINAEMIA; SARCOSINAEMIA",1/1/2014,T
CR0100,E71.3,DISORDERS OF FATTY-ACID METABOLISM; ADRENOLEUKODYSTROPHY [ADDISON-SCHILDER]; MUSCLE CARNITINE PALMITYLTRANSFERASE DEFICIENCY,1/1/2014,T
CR0100,E71.1,OTHER DISORDERS OF BRANCHED-CHAIN AMINO-ACID METABOLISM; HYPERLEUCINE-ISOLEUCINAEMIA; HYPERVALINAEMIA; ISOVALERIC ACIDAEMIA; METHYLMALONIC ACIDAEMIA; PROPIONIC ACIDAEMIA,1/1/2014,T
CR0100,E72.0,DISORDERS OF AMINO-ACID TRANSPORT; CYSTINOSIS; CYSTINURIA; FANCONI(-DE TONI)(-DEBRé) SYNDROME; HARTNUP'S DISEASE; LOWE'S SYNDROME,1/1/2014,T
CR0100,E72.3,DISORDERS OF LYSINE AND HYDROXYLYSINE METABOLISM,1/1/2014,T
CR0100,E72.2,DISORDERS OF UREA CYCLE METABOLISM; ARGININAEMIA; ARGININOSUCCINIC ACIDURIA; CITRULLINAEMIA; HYPERAMMONAEMIA,1/1/2014,T
CR0100,E70.3,ALBINISM;  OCULARALBINISM; OCULOCUTANEOUS ALBINISM CHEDIAK(-STEINBRINCK)-HIGASHI SYNDROME;  CROSS SYNDROME; HERMANSKY-PUDLAK SYNDROME,1/1/2014,T
CR0100,E70.2,DISORDERS OF TYROSINE METABOLISM; ALKAPTONURIA; HYPERTYROSINAEMIA; OCHRONOSIS; TYROSINAEMIA; TYROSINOSIS,1/1/2014,T
CR0100,E70.1,OTHER HYPERPHENYLALANINAEMIAS,1/1/2014,T
CR0100,E70.0,CLASSICAL PHENYLKETONURIA,1/1/2014,T
CR0100,E71.0,MAPLE-SYRUP-URINE DISEASE,1/1/2014,T
CR0100,E70.8,OTHER DISORDERS OF AROMATIC AMINO-ACID METABOLISM; DISORDERS OF HISTIDINE METABOLISM;  DISORDERS OF TRYPTOPHAN METABOLISM,1/1/2014,T
CR0101,E74.3,OTHER DISORDERS OF INTESTINAL CARBOHYDRATE ABSORPTION; GLUCOSE-GALACTOSE MALABSORPTION; SUCRASE DEFICIENCY,1/1/2014,T
CR0101,E74.8,OTHER SPECIFIED DISORDERS OF CARBOHYDRATE METABOLISM,1/1/2014,T
CR0101,E73.0,CONGENITAL LACTASE DEFICIENCY,1/1/2014,T
CR0101,E74.1,"DISORDERS OF FRUCTOSE METABOLISM; ESSENTIAL FRUCTOSURIA; FRUCTOSE-1,6-DIPHOSPHATASE DEFICIENCY; HEREDITARY FRUCTOSE INTOLERANCE",1/1/2014,T
CR0101,E74.2,DISORDERS OF GALACTOSE METABOLISM; GALACTOKINASE DEFICIENCY; GALACTOSAEMIA,1/1/2014,T
CR0101,E74.0,GLYCOGEN STORAGE DISEASE; CARDIAC GLYCOGENOSIS;   ANDERSEN DISEASE;  CORI DISEASE; FORBES DISEASE;  HERS DISEASE; MCARDLE DISEASE; POMPE DISEASE; TAURI DISEASE;  VON GIERKE DISEASE; LIVER PHOSPHORYLASE DEFICIENCY,1/1/2014,T
CR0102,E77.8,OTHER DISORDERS OF GLYCOPROTEIN METABOLISM,1/1/2014,T
CR0103,E76.2,"OTHER MUCOPOLYSACCHARIDOSES; ß-GLUCURONIDASE DEFICIENCY; MUCOPOLYSACCHARIDOSIS, TYPE III; MUCOPOLYSACCHARIDOSIS IV, MUCOPOLYSACCHARIDOSIS VI, MUCOPOLYSACCHARIDOSIS VII; MILD MAROTEAUX-LAMY SYNDROME; SEVERE MAROTEAUX-LAMY SYNDROME; MORQUIO-LIKE SYNDROME;",1/1/2014,T
CR0103,E76.1,"MUCOPOLYSACCHARIDOSIS, TYPE II; HUNTER'S SYNDROME",1/1/2014,T
CR0103,E76.3,"MUCOPOLYSACCHARIDOSIS, UNSPECIFIED",1/1/2014,T
CR0103,E76.0,"MUCOPOLYSACCHARIDOSIS, TYPE I; HURLER  SYNDROME; HURLER-SCHEIE SYNDROME;  SCHEIE SYNDROME",1/1/2014,T
CR0103,E76.8,OTHER DISORDERS OF GLUCOSAMINOGLYCAN METABOLISM,1/1/2014,T
CR0104,E78.2,"MIXED HYPERLIPIDAEMIA; BROAD- OR FLOATING-BETALIPOPROTEINAEMIA; FREDRICKSON'S HYPERLIPOPROTEINAEMIA, TYPE IIB; FREDRICKSON'S HYPERLIPOPROTEINAEMIA TYPE III; HYPERBETALIPOPROTEINAEMIA WITH PREBETALIPOPROTEINAEMIA; HYPERCHOLESTEROLAEMIA WITH ENDOGENOUS HYPE",1/1/2014,T
CR0104,E78.3,"HYPERCHYLOMICRONAEMIA; FREDRICKSON'S HYPERLIPOPROTEINAEMIA, TYPE I; FREDRICKSON'S HYPERLIPOPROTEINAEMIA, TYPE  V; HYPERLIPIDAEMIA, GROUP D; MIXED HYPERGLYCERIDAEMIA",1/1/2014,T
CR0104,E78.6,LIPOPROTEIN DEFICIENCY; ABETALIPOPROTEINAEMIA; HIGH-DENSITY LIPOPROTEIN DEFICIENCY; HYPOALPHALIPOPROTEINAEMIA; FAMILIAL HYPOBETALIPOPROTEINAEMIA; LECITHIN CHOLESTEROL ACYLTRANSFERASE DEFICIENCY; TANGIER DISEASE,1/1/2014,T
CR0104,E78.4,OTHER HYPERLIPIDAEMIA; FAMILIAL COMBINED HYPERLIPIDAEMIA,1/1/2014,T
CR0104,E78.8,OTHER DISORDERS OF LIPOPROTEIN METABOLISM,1/1/2014,T
CR0104,E78.0,"PURE HYPERCHOLESTEROLAEMIA; FAMILIAL HYPERCHOLESTEROLAEMIA; FREDRICKSON'S HYPERLIPOPROTEINAEMIA, TYPE IIA; HYPERBETALIPOPROTEINAEMIA; HYPERLIPIDAEMIA, GROUP A; LOW-DENSITY-LIPOPROTEIN-TYPE [LDL] HYPERLIPOPROTEINAEMIA",1/1/2014,T
CR0104,E78.1,"PURE HYPERGLYCERIDAEMIA; ENDOGENOUS HYPERGLYCERIDAEMIA; FREDRICKSON'S HYPERLIPOPROTEINAEMIA, TYPE IV; HYPERLIPIDAEMIA, GROUP B; HYPERPREBETALIPOPROTEINAEMIA'; VERY-LOW-DENSITY-LIPOPROTEIN-TYPE [VLDL] HYPERLIPOPROTEINAEMIA",1/1/2014,T
CR0105,E83.5,DISORDERS OF CALCIUM METABOLISM; FAMILIAL HYPOCALCIURIC HYPERCALCAEMIA; IDIOPATHIC HYPERCALCIURIA,1/1/2014,T
CR0105,E83.4,DISORDERS OF MAGNESIUM METABOLISM; HYPERMAGNESAEMIA; HYPOMAGNESAEMIA,1/1/2014,T
CR0105,E83.3,DISORDERS OF PHOSPHORUS METABOLISM; ACID PHOSPHATASE DEFICIENCY; FAMILIAL HYPOPHOSPHATAEMIA; HYPOPHOSPHATASIA;  VITAMIN-D-RESISTANT OSTEOMALACIA;  VITAMIN-D-RESISTANT RICKETS,1/1/2014,T
CR0105,E83.2,DISORDERS OF ZINC METABOLISM; ACRODERMATITIS ENTEROPATHICA,1/1/2014,T
CR0105,E83.1,DISORDERS OF IRON METABOLISM; HAEMOCHROMATOSIS,1/1/2014,T
CR0105,E83.8,OTHER DISORDERS OF MINERAL METABOLISM,1/1/2014,T
CR0105,E83.0,DISORDERS OF COPPER METABOLISM; MENKES' KINKY HAIR DISEASE;  MENKES' STEELY HAIR DISEASE; WILSON'S DISEASE,1/1/2014,T
CR0106,H05.0,"ACUTE INFLAMMATION OF ORBIT; ABSCESS OF ORBIT;CELLULITIS OF ORBIT; OSTEOMYELITIS OF ORBIT; PERIOSTITIS OF ORBIT, TENONITIS OF ORBIT",1/1/2014,T
CR0106,H05.2,EXOPHTHALMIC CONDITIONS; DISPLACEMENT OF GLOBE (LATERAL) NOS; HAEMORRHAGE OF ORBIT; OEDEMA OF ORBIT,1/1/2014,T
CR0107,E80.0,HEREDITARY ERYTHROPOIETIC PORPHYRIA; CONGENITAL ERYTHROPOIETIC PORPHYRIA; ERYTHROPOIETIC PROTOPORPHYRIA,1/1/2014,T
CR0107,E80.2,OTHER PORPHYRIA; HEREDITARY COPROPORPHYRIA PORPHYRIA NOS; ACUTE INTERMITTENT (HEPATIC) PORPHYRIA,1/1/2014,T
